Time,3D wind speed (m/s),Wind direction (deg),u (m/s),v (m/s),w (m/s),temp (degC),Drive tracker angle (deg),Drive torque north (kNm),Panel defl mid (mm),Drag force (kN),Lift force (kN),Drag force tracker angle (kN),Lift force tracker angle (kN),AccNW X (g),AccNW Y (g),AccNE X (g),AccNE Y (g)
2020-01-03 01:56:36.000000,5.783429,279.3698,-5.6936717,0.9395001,-0.38404784,3.0505157,-10.142795,0.89591473,-1.1487142,0.18880336,-1.070757,0.19147134,-1.0702832,0.0090320865,-0.0029806094,-0.97353923,-0.15740676
2020-01-03 01:56:36.020001,5.7837048,279.38034,-5.693788,0.94059294,-0.38380468,3.0501645,-10.142022,0.8925188,-1.1626996,0.1880877,-1.0666983,0.19073121,-1.0662289,0.025041476,-0.0009172996,-0.99441266,-0.15888423
2020-01-03 01:56:36.040001,6.0149546,282.81564,-5.8571544,1.3323952,-0.31328037,3.0757108,-10.139539,0.89614624,-1.1989673,0.18885215,-1.0710337,0.19145997,-1.0705706,0.028086618,0.0001557922,-1.0070938,-0.15813401
2020-01-03 01:56:36.060002,6.016684,282.8082,-5.8590174,1.3320168,-0.31326732,3.0756855,-10.144726,0.8971496,-1.1664916,0.18906358,-1.0722328,0.19177137,-1.071752,-0.0074556777,-0.0015486017,-0.967949,-0.15800004
2020-01-03 01:56:36.080003,6.016045,282.8151,-5.8582225,1.3325795,-0.31346324,3.075184,-10.140311,0.9027452,-1.1365622,0.19024278,-1.0789205,0.19288437,-1.0784513,-0.0064392085,-0.00037983965,-0.9761443,-0.15876709
2020-01-03 01:56:36.100003,6.015732,282.8101,-5.858047,1.3319991,-0.31318623,3.0741313,-10.142684,0.91030884,-1.1493489,0.19183673,-1.0879601,0.19454549,-1.0874791,0.018597744,0.00049642724,-0.9946559,-0.15929607
2020-01-03 01:56:36.120004,6.01602,282.81174,-5.8582854,1.3322325,-0.31326997,3.075034,-10.143512,0.9308002,-1.1785495,0.19615506,-1.1124505,0.19894083,-1.1119556,0.009987007,0.00031300835,-0.9747737,-0.15827027
2020-01-03 01:56:36.140005,6.0160327,282.82172,-5.8580666,1.3332549,-0.31327638,3.0755353,-10.141194,0.9368589,-1.1668129,0.19743185,-1.1196916,0.20019051,-1.1192017,-0.014681872,0.000883374,-0.9708478,-0.1607674
2020-01-03 01:56:36.160005,6.015807,282.80902,-5.858136,1.3319045,-0.3133821,3.0742316,-10.139539,0.9516389,-1.1676198,0.20054655,-1.1373559,0.2033159,-1.1368642,-0.0070455554,0.0023915523,-0.96481925,-0.16093658
2020-01-03 01:56:36.180006,6.0157566,282.81497,-5.857944,1.3325014,-0.31346253,3.0740561,-10.142187,0.96352464,-1.1659118,0.20305134,-1.1515613,0.20590846,-1.1510539,-0.030026414,0.0018632329,-0.960403,-0.16220582
2020-01-03 01:56:36.200007,6.0164337,282.81525,-5.8586035,1.3326808,-0.31336886,3.0749586,-10.143953,0.9606304,-1.1669068,0.20244141,-1.1481023,0.20532532,-1.14759,-0.020692933,0.0046571717,-0.9574989,-0.16496705
2020-01-03 01:56:36.220007,6.0164337,282.81604,-5.858595,1.332764,-0.31318265,3.0753598,-10.143787,0.9751403,-1.1396649,0.20549919,-1.1654438,0.20842329,-1.1649244,-0.006460537,0.0028223735,-0.960491,-0.16418469
2020-01-03 01:56:36.240008,6.015857,282.8078,-5.858212,1.3317925,-0.31340474,3.0748332,-10.138048,0.9939723,-1.166523,0.20946781,-1.187951,0.21232945,-1.1874429,-0.008559899,0.0034670816,-0.94705266,-0.16388996
2020-01-03 01:56:36.260009,6.015531,282.81537,-5.8577247,1.3324956,-0.31325883,3.075159,-10.141856,0.9876049,-1.1826786,0.20812596,-1.1803409,0.21104766,-1.1798221,-0.02054607,0.0026858756,-0.96079767,-0.1630609
2020-01-03 01:56:36.280009,5.7568994,287.54443,-5.4885793,1.7352232,-0.079961285,3.1763408,-10.145001,0.9821251,-1.1965542,0.20697115,-1.1737918,0.20994107,-1.1732643,-0.024219498,0.0022026491,-0.9430808,-0.16274934
2020-01-03 01:56:36.300010,5.771687,287.3003,-5.509883,1.7161686,-0.091229126,3.1718783,-10.144505,0.9539543,-1.1497484,0.2010345,-1.1401232,0.20390934,-1.1396126,-0.014621542,0.0028071394,-0.9556388,-0.16395196
2020-01-03 01:56:36.320011,5.7716618,287.29828,-5.5099196,1.7159668,-0.091225974,3.1733575,-10.143843,0.93697464,-1.1486593,0.19745624,-1.1198299,0.20026697,-1.1193306,0.013366706,0.0033153498,-0.95416266,-0.16407445
2020-01-03 01:56:36.340011,5.772025,287.29556,-5.510349,1.715815,-0.09116566,3.1718283,-10.140311,0.9122769,-1.1505476,0.19225149,-1.0903124,0.19492097,-1.0898383,-0.0075556184,0.00082670304,-0.9649164,-0.1616156
2020-01-03 01:56:36.360012,5.771524,287.29422,-5.509912,1.7155378,-0.09103117,3.1736584,-10.143787,0.89776707,-1.1665465,0.18919371,-1.0729709,0.1918858,-1.0724926,-0.0023672378,-0.00084783195,-0.9696103,-0.15986562
2020-01-03 01:56:36.380013,5.771624,287.30164,-5.5097847,1.7162791,-0.09115108,3.1730316,-10.142408,0.88800377,-1.1826786,0.18713622,-1.0613022,0.18977349,-1.0608338,0.005410458,0.0009674664,-0.9766071,-0.16186516
2020-01-03 01:56:36.400013,5.772063,287.29718,-5.510341,1.7159827,-0.09086079,3.173132,-10.144229,0.8660074,-1.1827804,0.18250073,-1.0350131,0.18510555,-1.0345503,0.0041368245,-0.00037740218,-0.96134686,-0.16171512
2020-01-03 01:56:36.420014,5.77091,287.29813,-5.5092087,1.7157279,-0.09111779,3.1721792,-10.145112,0.8770827,-1.1981368,0.18483473,-1.0482498,0.18748902,-1.0477784,0.01166345,-0.0007948172,-0.9760541,-0.1589577
2020-01-03 01:56:36.440015,5.7716994,287.29773,-5.5099735,1.7159258,-0.09113576,3.1714773,-10.145167,0.87233615,-1.2510146,0.18383445,-1.0425769,0.1864754,-1.0421078,0.030845344,-0.0032609173,-0.98432434,-0.15672699
2020-01-03 01:56:36.460015,5.7719626,287.29706,-5.5102468,1.7159388,-0.09107111,3.1734579,-10.144118,0.8644252,-1.2933388,0.1821673,-1.0331221,0.18476537,-1.0326606,0.018595306,-0.0041639963,-0.9807288,-0.15668258
2020-01-03 01:56:36.480016,5.772063,287.29327,-5.5104547,1.7156059,-0.09105894,3.1729312,-10.141139,0.852578,-1.2486093,0.17967065,-1.0189629,0.18218015,-1.0185173,0.009553728,-0.0033864465,-1.0130206,-0.15711817
2020-01-03 01:56:36.500017,5.7721505,287.29382,-5.510521,1.7156843,-0.09112086,3.1719284,-10.14147,0.8415798,-1.2297664,0.17735292,-1.0058184,0.17983586,-1.0053774,0.029444957,-0.003654567,-0.993543,-0.15485452
2020-01-03 01:56:36.520017,5.771336,287.30017,-5.509555,1.716052,-0.09102271,3.1714773,-10.143567,0.84011334,-1.2303149,0.17704388,-1.0040658,0.17955922,-1.003619,0.022577696,-0.004056748,-0.9936769,-0.15546693
2020-01-03 01:56:36.540018,5.5885844,286.8993,-5.3407435,1.6225687,0.27568597,3.1492152,-10.139814,0.84999245,-1.2306204,0.17912577,-1.0158727,0.18160419,-1.0154326,0.025116432,-0.0011208275,-0.9909265,-0.15773824
2020-01-03 01:56:36.560019,5.5884714,286.89917,-5.340643,1.622527,0.27559832,3.1481874,-10.143787,0.85547227,-1.2457026,0.18028058,-1.022422,0.18284583,-1.0219663,-0.010495944,0.0004531623,-0.98767287,-0.15856424
2020-01-03 01:56:36.580019,5.588246,286.8966,-5.3404956,1.6222209,0.27567515,3.1483629,-10.144395,0.86091346,-1.1963583,0.18142724,-1.0289251,0.18401974,-1.0284646,-0.016025586,0.0020423862,-0.9680721,-0.16123053
2020-01-03 01:56:36.600020,5.5896497,286.90268,-5.3416634,1.6231933,0.27579424,3.1484883,-10.1419115,0.86720365,-1.167612,0.18275283,-1.0364428,0.18531933,-1.035987,0.0062313117,0.003866825,-0.97308415,-0.16135302
2020-01-03 01:56:36.620021,5.5883336,286.90268,-5.340419,1.6228151,0.27545375,3.1491902,-10.140973,0.870561,-1.135575,0.18346035,-1.0404553,0.18601978,-1.0400008,0.0018406278,0.0034987687,-0.9687299,-0.16045967
2020-01-03 01:56:36.640021,5.588246,286.90714,-5.3401985,1.6232015,0.27566636,3.149817,-10.143622,0.8972654,-1.1659666,0.18908797,-1.0723711,0.19177549,-1.0718939,-0.014969505,0.00030996153,-0.9678289,-0.16065258
2020-01-03 01:56:36.660022,5.5883713,286.90512,-5.3403726,1.6230512,0.27571648,3.149441,-10.141746,0.92400837,-1.2289358,0.19472374,-1.1043333,0.1974552,-1.1038481,-0.013870159,0.0028022644,-0.9639427,-0.16263297
2020-01-03 01:56:36.680023,5.5884967,286.8989,-5.3406734,1.6225085,0.27562594,3.1478364,-10.143512,0.94125813,-1.2294137,0.19835894,-1.1249493,0.20117602,-1.124449,-0.0070565245,0.002526222,-0.95640594,-0.16302186
2020-01-03 01:56:36.700023,5.5880704,286.90308,-5.3401403,1.6227721,0.27575737,3.1479368,-10.141967,0.9668048,-1.222762,0.20374258,-1.1554816,0.206605,-1.1549733,-0.012269281,0.0019454972,-0.9656636,-0.160896
2020-01-03 01:56:36.720024,5.588459,286.90106,-5.340581,1.6227002,0.27551854,3.1499424,-10.144063,0.9750245,-1.1641725,0.2054748,-1.1653055,0.20840415,-1.1647851,0.008185029,0.0016121746,-0.96083134,-0.15964285
2020-01-03 01:56:36.740025,5.588196,286.89606,-5.340461,1.6221547,0.2757225,3.1483378,-10.143401,0.98158485,-1.1831408,0.20685731,-1.173146,0.20979284,-1.1726247,-0.016521633,0.0016676268,-0.96849436,-0.16208945
2020-01-03 01:56:36.760025,5.5880456,286.9035,-5.3401117,1.6228052,0.27561542,3.1483629,-10.141359,1.0003783,-1.2433678,0.2108178,-1.1956071,0.21376695,-1.1950834,-0.00815709,0.003821732,-0.95332134,-0.16369551
2020-01-03 01:56:36.780026,5.5958405,286.90094,-5.3477826,1.6248771,0.2728207,3.1414185,-10.13838,1.0075175,-1.2284658,0.2123223,-1.2041396,0.2152299,-1.2036233,-0.010257672,0.0016871265,-0.9782507,-0.16261767
2020-01-03 01:56:36.800027,5.832579,286.90402,-5.577506,1.6950021,-0.19332583,3.1258001,-10.144009,1.0167791,-1.2280662,0.21427406,-1.2152086,0.21732771,-1.2146662,0.00037869153,-0.00042980758,-0.9636552,-0.15913455
2020-01-03 01:56:36.820027,5.8330426,286.9054,-5.5779023,1.6952705,-0.19351356,3.1231177,-10.141028,1.0087523,-1.2024773,0.21258253,-1.2056154,0.2155494,-1.2050885,0.0074421773,0.0014811611,-0.968102,-0.15956093
2020-01-03 01:56:36.840028,5.8331428,286.90674,-5.577963,1.6954316,-0.19337508,3.124672,-10.144118,0.99678934,-1.2696853,0.21006148,-1.1913178,0.21305737,-1.1907856,-0.005359972,0.002379365,-0.9547562,-0.16270493
2020-01-03 01:56:36.860029,5.832128,286.9008,-5.577165,1.6945556,-0.19346374,3.1240702,-10.139153,0.98540527,-1.2639422,0.20766242,-1.1777121,0.21052209,-1.1772043,-0.015954286,0.0016871265,-0.9681226,-0.16305937
2020-01-03 01:56:36.880029,5.833168,286.9074,-5.5779686,1.695503,-0.19334535,3.1241705,-10.141856,0.96850276,-1.2613802,0.20410042,-1.1575109,0.20696561,-1.1570021,0.0091594495,-0.00010745349,-0.9654923,-0.16009144
2020-01-03 01:56:36.900030,5.8325915,286.90646,-5.5774426,1.6952443,-0.19341798,3.124321,-10.143181,0.9666505,-1.2294451,0.20371006,-1.1552972,0.20659648,-1.1547846,0.012071744,0.00062134705,-0.97011507,-0.15909168
2020-01-03 01:56:36.920031,5.8327546,286.8955,-5.5779233,1.6942254,-0.19339278,3.1234937,-10.142022,0.96939033,-1.229688,0.20428745,-1.1585717,0.20715864,-1.1580619,-0.0012892198,0.00057137915,-0.98382413,-0.16131552
2020-01-03 01:56:36.940031,5.832905,286.8981,-5.5779924,1.6945224,-0.19331993,3.124271,-10.143236,0.9806587,-1.3373005,0.20666215,-1.1720392,0.20959152,-1.1715189,0.012112573,0.00018138552,-0.9741894,-0.15989777
2020-01-03 01:56:36.960032,5.8334937,286.89957,-5.578509,1.694833,-0.19346735,3.1247723,-10.141856,0.99532294,-1.4156888,0.20975246,-1.1895652,0.21269698,-1.1890423,-0.00022460854,0.0009796537,-0.98779213,-0.16037622
2020-01-03 01:56:36.980033,5.8324413,286.90714,-5.5772862,1.6952664,-0.19319618,3.1253238,-10.14434,1.0011115,-1.3530722,0.21097232,-1.1964835,0.21398583,-1.1959481,0.008609167,-0.0017161771,-0.9810447,-0.15729806
2020-01-03 01:56:37.000033,5.8328924,286.90646,-5.5777254,1.6953303,-0.19358362,3.1232178,-10.145443,1.0075946,-1.3591442,0.21233855,-1.2042317,0.21539475,-1.2036889,0.02908968,-0.002416947,-1.0035167,-0.1571174
2020-01-03 01:56:37.020034,5.8325667,286.8946,-5.5777717,1.6940806,-0.19335599,3.1248224,-10.144836,1.0066684,-1.3650831,0.21214338,-1.2031248,0.21518403,-1.2025847,0.02513776,0.0014842079,-0.9931438,-0.15891102
2020-01-03 01:56:37.040035,5.661194,289.92456,-5.308711,1.9243013,-0.4046763,3.1977253,-10.142629,1.0074788,-1.3877652,0.21231414,-1.2040933,0.21531087,-1.2035612,0.0070411963,-0.00069244386,-0.97681814,-0.15944459
2020-01-03 01:56:37.060035,5.6622214,289.93848,-5.3091974,1.9259355,-0.40490058,3.198979,-10.141856,1.013576,-1.3758953,0.21359907,-1.2113805,0.2165976,-1.210848,-0.017010367,-0.00022079538,-0.9730245,-0.15914373
2020-01-03 01:56:37.080036,5.6619205,289.9339,-5.309079,1.9254141,-0.40472558,3.196823,-10.1420765,1.013769,-1.3991101,0.21363974,-1.2116112,0.2166435,-1.2110776,-0.005414817,0.0005847851,-0.9708034,-0.16147321
2020-01-03 01:56:37.100037,5.661557,289.93295,-5.3087745,1.9252036,-0.40464035,3.1964717,-10.143732,1.0228378,-1.3543179,0.21555087,-1.2224498,0.2186168,-1.2219051,-0.0045165704,0.0038028418,-0.95845956,-0.1624661
2020-01-03 01:56:37.120037,5.662146,289.94293,-5.3089905,1.9263272,-0.4047013,3.196597,-10.141359,1.0360355,-1.3986087,0.21833214,-1.2382231,0.2213864,-1.2376806,0.0012958295,0.0026188456,-0.96058047,-0.16181616
2020-01-03 01:56:37.140038,5.6619706,289.9362,-5.3090534,1.9256426,-0.4046726,3.196572,-10.13849,1.0583793,-1.3679115,0.22304082,-1.2649273,0.22609761,-1.2643845,-0.0059072077,0.0014793329,-0.9762613,-0.1618422
2020-01-03 01:56:37.160039,5.661808,289.93564,-5.308915,1.9255352,-0.4047337,3.1974747,-10.141415,1.0698406,-1.4153049,0.22545615,-1.2786252,0.2286113,-1.2780651,-0.015655074,0.001230712,-0.9573414,-0.16223568
2020-01-03 01:56:37.180039,5.6613564,289.9309,-5.3086605,1.9249473,-0.40454522,3.1980011,-10.141194,1.0785619,-1.3984363,0.22729407,-1.2890487,0.23046999,-1.2884846,-0.017260218,0.0028857475,-0.9565949,-0.1633717
2020-01-03 01:56:37.200040,5.6614194,289.9301,-5.308739,1.9248927,-0.40465474,3.1971235,-10.142904,1.0809544,-1.337371,0.22779827,-1.2919081,0.23101975,-1.2913359,-0.007159512,0.0017943747,-0.9541007,-0.1621928
2020-01-03 01:56:37.220041,5.662196,289.93106,-5.3094287,1.925243,-0.40480992,3.1980011,-10.14296,1.0863957,-1.3696743,0.22894494,-1.2984114,0.23218392,-1.2978361,-0.0051009795,0.0008431559,-0.97682506,-0.16224869
2020-01-03 01:56:37.240041,5.661006,289.94644,-5.3078094,1.9262683,-0.40452018,3.1971738,-10.144946,1.087399,-1.3778853,0.22915639,-1.2996104,0.23244338,-1.2990265,0.0044634594,0.0029747146,-0.96614397,-0.16133848
2020-01-03 01:56:37.260042,5.661344,289.93414,-5.3085365,1.925243,-0.4045928,3.1953688,-10.140862,1.0855467,-1.3983736,0.22876602,-1.2973967,0.231955,-1.2968303,-0.017460708,-0.0012189352,-0.9532655,-0.16348118
2020-01-03 01:56:37.280043,5.661845,289.93375,-5.309027,1.9253782,-0.40452898,3.1984272,-10.1420765,1.0542115,-1.4149994,0.22216251,-1.2599461,0.2252861,-1.2593913,-0.021978145,0.0016316742,-0.95104206,-0.16350797
2020-01-03 01:56:37.300043,5.845136,289.67313,-5.49991,1.9663434,-0.22382432,3.1491401,-10.144395,1.0490404,-1.4181176,0.22107276,-1.253766,0.22423176,-1.2532048,-0.0037895634,0.002849795,-0.95073384,-0.16343294
2020-01-03 01:56:37.320044,5.8456497,289.67178,-5.5004487,1.9663912,-0.22358495,3.1489897,-10.141249,1.0179367,-1.3696508,0.21451803,-1.2165922,0.21751659,-1.2160596,0.0127859535,0.002853451,-0.9624314,-0.16151685
2020-01-03 01:56:37.340045,5.8458877,289.6703,-5.5007205,1.9663255,-0.22369434,3.1485384,-10.1458845,0.99879605,-1.4263521,0.21048436,-1.193716,0.21352306,-1.1931764,0.0030612438,-0.0019489545,-0.97436607,-0.15886125
2020-01-03 01:56:37.360045,5.8454494,289.67502,-5.5001493,1.9666332,-0.22358008,3.1493657,-10.145609,0.9930461,-1.4146546,0.20927264,-1.186844,0.21228814,-1.1863084,0.0026102923,-0.0007046312,-0.97835475,-0.16082634
2020-01-03 01:56:37.380046,5.844196,289.66678,-5.4992485,1.9654177,-0.22366577,3.149115,-10.14605,0.9955545,-1.4639049,0.20980124,-1.189842,0.21283354,-1.1893033,0.014587322,0.0013903657,-0.9721067,-0.16070922
2020-01-03 01:56:37.400047,5.8452487,289.673,-5.5000234,1.9663693,-0.22375901,3.1499424,-10.141746,0.99513,-1.4777805,0.20971178,-1.1893346,0.21265347,-1.1888121,0.018374097,-0.0019654073,-0.9902718,-0.15993987
2020-01-03 01:56:37.420047,5.8455496,289.67044,-5.5003967,1.9662246,-0.22371483,3.147661,-10.14169,1.0036198,-1.5096294,0.21150091,-1.1994812,0.21446654,-1.1989545,0.027465036,-0.003337088,-0.99533737,-0.15607323
2020-01-03 01:56:37.440048,5.844622,289.6626,-5.499791,1.9651592,-0.22372945,3.146934,-10.145719,0.97888356,-1.4478903,0.20628804,-1.1699176,0.20926279,-1.1693892,0.019149246,-0.0035186787,-0.9959148,-0.1566489
2020-01-03 01:56:37.460049,5.8444467,289.6676,-5.49946,1.9655854,-0.22353894,3.149115,-10.142187,0.9636018,-1.3704579,0.2030676,-1.1516535,0.20592496,-1.151146,0.019741576,0.0013873188,-0.98148906,-0.15980744
2020-01-03 01:56:37.480049,5.8454366,289.67166,-5.5002475,1.9663043,-0.22372162,3.1497166,-10.139704,0.94839734,-1.3703873,0.19986343,-1.1334819,0.20262659,-1.1329912,-0.0014659441,0.0017517192,-0.9776289,-0.16092892
2020-01-03 01:56:37.500050,5.845537,289.6591,-5.5007753,1.9651325,-0.22368093,3.147285,-10.144284,0.9517547,-1.3712727,0.20057096,-1.1374944,0.2034348,-1.1369858,-0.0013928169,-0.0012311225,-0.9762491,-0.15859945
2020-01-03 01:56:37.520051,5.8450985,289.66083,-5.500297,1.965151,-0.22380339,3.1473851,-10.140973,0.955112,-1.3544747,0.20127846,-1.1415069,0.20408647,-1.1410081,0.008959568,-0.0012037011,-0.97234917,-0.15841725
2020-01-03 01:56:37.540051,5.636932,290.7252,-5.264429,1.9919083,-0.3051091,3.0990508,-10.141746,0.95642406,-1.3174703,0.20155497,-1.143075,0.20438224,-1.1425729,0.00538791,0.0010795895,-0.969081,-0.16097333
2020-01-03 01:56:37.560052,5.637759,290.7252,-5.265207,1.9922026,-0.30504653,3.0994267,-10.143401,0.9634861,-1.3365014,0.20304321,-1.1515152,0.2059246,-1.1510035,-0.016226685,0.0032269917,-0.9786331,-0.16309306
2020-01-03 01:56:37.580053,5.6380725,290.72397,-5.265539,1.9921991,-0.3051279,3.0986245,-10.142684,0.9735967,-1.2612549,0.2051739,-1.163599,0.20807098,-1.1630845,-0.007667747,0.0012587429,-0.96182334,-0.16099016
2020-01-03 01:56:37.600053,5.637847,290.7298,-5.2651296,1.9926556,-0.30504858,3.1004295,-10.1458845,0.9824724,-1.266183,0.20704435,-1.1742069,0.2100334,-1.1736759,-0.0015543062,0.0015408788,-0.964534,-0.16042444
2020-01-03 01:56:37.620054,5.6375084,290.73398,-5.2646704,1.9929208,-0.30497923,3.0993013,-10.141139,1.0036198,-1.2282699,0.21150091,-1.1994812,0.214455,-1.1989566,-0.0017304211,0.0021191663,-0.9682213,-0.16115016
2020-01-03 01:56:37.640055,5.6368318,290.72803,-5.264235,1.9921304,-0.30516005,3.098424,-10.139042,0.9991048,-1.1827883,0.21054943,-1.1940851,0.21344653,-1.1935707,0.00023243697,0.0032708661,-0.9689441,-0.16285115
2020-01-03 01:56:37.660055,5.637095,290.72708,-5.264514,1.9921383,-0.30515283,3.0974963,-10.144836,1.0168562,-1.2269615,0.21429032,-1.2153008,0.21736175,-1.2147553,-0.014681262,-0.0001281719,-0.9646762,-0.16080184
2020-01-03 01:56:37.680056,5.6378345,290.72153,-5.265413,1.9918958,-0.30488953,3.0994768,-10.143732,1.0265809,-1.1962252,0.21633969,-1.2269232,0.21941686,-1.2263769,0.004145356,-0.0001385311,-0.96404904,-0.15955175
2020-01-03 01:56:37.700057,5.6377716,290.72748,-5.2651362,1.992414,-0.30511698,3.0990758,-10.141249,1.008405,-1.166421,0.21250933,-1.2052003,0.21547982,-1.2046727,-0.005338643,0.0020125273,-0.9679689,-0.1620152
2020-01-03 01:56:37.720057,5.6378217,290.73154,-5.265045,1.9928073,-0.30504453,3.1001787,-10.14434,1.0052792,-1.1658179,0.2118506,-1.2014644,0.21487667,-1.200927,-0.013399097,0.0039899168,-0.9631343,-0.16374834
2020-01-03 01:56:37.740058,5.6378593,290.73438,-5.2649817,1.9930818,-0.3050385,3.0993514,-10.142298,0.9886854,-1.1353478,0.20835368,-1.1816324,0.21128766,-1.1811112,-0.0051667937,0.0028845286,-0.9578385,-0.16275316
2020-01-03 01:56:37.760059,5.636882,290.72992,-5.2642126,1.9923228,-0.30521107,3.098073,-10.141581,0.9775715,-1.1375573,0.20601153,-1.1683495,0.20889795,-1.1678368,-0.004277688,-0.0005620398,-0.96832913,-0.16012666
2020-01-03 01:56:37.780059,5.6384735,290.7091,-5.266433,1.9909756,-0.3050986,3.0979226,-10.141139,0.97116554,-1.1534466,0.20466155,-1.1606933,0.20752011,-1.1601857,-0.0018553468,0.00035505454,-0.97515005,-0.16076204
2020-01-03 01:56:37.800060,5.954664,287.5559,-5.6731505,1.7948254,-0.22802125,3.0504153,-10.140035,0.9754104,-1.1367111,0.20555611,-1.1657666,0.2084047,-1.1652608,-0.008076041,0.003936902,-0.9561918,-0.16406603
2020-01-03 01:56:37.820061,5.955654,287.56537,-5.673804,1.796062,-0.22788037,3.0508666,-10.1406975,0.9583536,-1.1050425,0.20196159,-1.1453811,0.20477362,-1.1448817,-0.0059998357,0.0026030021,-0.9544311,-0.16326377
2020-01-03 01:56:37.840061,5.954852,287.56955,-5.6729074,1.7962337,-0.22787806,3.0515184,-10.140918,0.96105486,-1.105395,0.20253085,-1.1486095,0.20535521,-1.1481079,0.009559821,-0.0012073573,-0.975391,-0.15982121
2020-01-03 01:56:37.860062,5.954802,287.5651,-5.672999,1.7957774,-0.22789884,3.0500894,-10.143346,0.9396759,-1.0769073,0.19802551,-1.1230584,0.2008346,-1.1225594,0.012169856,-0.0023547916,-0.9888851,-0.15819755
2020-01-03 01:56:37.880063,5.954965,287.56726,-5.6730895,1.7960414,-0.22781996,3.0494876,-10.141249,0.9419142,-1.0978657,0.19849719,-1.1257335,0.20127182,-1.1252407,0.0015450716,-0.0006004298,-0.9761642,-0.16004093
2020-01-03 01:56:37.900063,5.95504,287.55914,-5.6734123,1.7952596,-0.22789662,3.0487857,-10.14169,0.9295653,-1.0737028,0.19589481,-1.1109747,0.19864161,-1.1104869,0.0012245304,0.00069264276,-0.9696064,-0.16220811
2020-01-03 01:56:37.920064,5.955253,287.5612,-5.6735544,1.7955276,-0.22782248,3.0500894,-10.141801,0.9241241,-1.073695,0.19474813,-1.1044716,0.19748098,-1.1039863,0.0275924,-0.00035180885,-0.979759,-0.15995671
2020-01-03 01:56:37.940065,5.9549775,287.55768,-5.673404,1.7950993,-0.22772396,3.0498135,-10.141967,0.9081864,-1.0743452,0.19138944,-1.0854235,0.19407831,-1.0849459,0.008900457,-0.002931251,-0.9940685,-0.1568862
2020-01-03 01:56:37.960065,5.9544635,287.56982,-5.672532,1.7961445,-0.22776672,3.0513177,-10.139704,0.8807874,-1.0897565,0.18561545,-1.0526774,0.18818161,-1.0522218,0.0017742037,-0.0022231687,-0.9746261,-0.15786378
2020-01-03 01:56:37.980066,5.9541,287.5628,-5.6724033,1.7953389,-0.22784361,3.0505657,-10.140973,0.8636148,-1.0630473,0.18199652,-1.0321535,0.18453553,-1.0317026,-0.0007566095,0.0021490252,-0.9759852,-0.16081257
2020-01-03 01:56:38.000067,5.954689,287.56226,-5.672988,1.7954645,-0.22767037,3.0487857,-10.146657,0.86018026,-1.0651078,0.18127273,-1.0280488,0.18390359,-1.0275815,0.0051965606,0.0029424184,-0.9620069,-0.16309994
2020-01-03 01:56:38.020067,5.954802,287.5647,-5.673012,1.7957398,-0.22787899,3.049964,-10.141801,0.850031,-1.0890983,0.1791339,-1.0159189,0.18164764,-1.0154724,-0.0042039515,0.000110089815,-0.96405977,-0.16045201
2020-01-03 01:56:38.040068,5.660893,287.9534,-5.385051,1.744868,-0.048696913,3.025872,-10.13849,0.85157466,-1.0885265,0.1794592,-1.0177637,0.18191871,-1.0173271,-0.004769469,-0.0015869917,-0.974223,-0.15817688
2020-01-03 01:56:38.060069,5.662447,287.948,-5.3866935,1.7448385,-0.048764285,3.0261729,-10.142298,0.8559739,-1.0787954,0.18038629,-1.0230215,0.18292646,-1.0225704,0.004944881,-0.00022688902,-0.9802699,-0.15928152
2020-01-03 01:56:38.080069,5.6615825,287.95798,-5.385566,1.7455117,-0.048778437,3.0256965,-10.139153,0.8520763,-1.0738281,0.17956492,-1.0183632,0.18203767,-1.0179242,0.011689045,0.0011088391,-0.97477144,-0.15988475
2020-01-03 01:56:38.100070,5.661507,287.96475,-5.3852882,1.7461227,-0.048866868,3.0239165,-10.142187,0.86951905,-1.0579545,0.18324077,-1.0392101,0.18581915,-1.0387521,0.004267844,-0.0012280757,-0.9851435,-0.15934889
2020-01-03 01:56:38.120071,5.6626472,287.9569,-5.3866124,1.7457373,-0.048811905,3.02517,-10.143787,0.8741885,-1.0869046,0.18422481,-1.0447907,0.18684618,-1.0443251,0.016124822,-0.0013481206,-0.978471,-0.15801229
2020-01-03 01:56:38.140071,5.662297,287.96475,-5.38604,1.7463665,-0.04870089,3.026273,-10.1406975,0.8558196,-1.0733737,0.18035378,-1.022837,0.18286495,-1.0223912,0.0013878479,-0.0011720142,-0.9747225,-0.15914297
2020-01-03 01:56:38.160072,5.6619205,287.95636,-5.3859386,1.7454622,-0.048673358,3.0270252,-10.142849,0.8588296,-1.0345204,0.18098812,-1.0264345,0.18354663,-1.0259801,-0.0043282676,0.0020807763,-0.975215,-0.16107515
2020-01-03 01:56:38.180073,5.663111,287.9504,-5.3872523,1.7452691,-0.048780806,3.0267494,-10.143181,0.8432392,-1.0692447,0.1777026,-1.0078015,0.18022051,-1.0073543,0.0017754226,0.0017834061,-0.97268724,-0.16006465
2020-01-03 01:56:38.200073,5.661833,287.95636,-5.3858542,1.7454348,-0.048780594,3.0273511,-10.142795,0.8532726,-1.0740083,0.17981704,-1.019793,0.18235803,-1.0193417,-0.0064574904,0.0020484799,-0.9752319,-0.16179474
