Time,3D wind speed (m/s),Wind direction (deg),u (m/s),v (m/s),w (m/s),temp (degC),Drive tracker angle (deg),Drive torque north (kNm),Panel defl mid (mm),Drag force (kN),Lift force (kN),Drag force tracker angle (kN),Lift force tracker angle (kN),AccNW X (g),AccNW Y (g),AccNE X (g),AccNE Y (g)
2019-10-22 03:39:48.000000,4.6599007,257.54547,-4.5444036,-1.0036863,0.23597273,10.154514,-40.44959,1.5779955,-1.4524032,2.461932,-2.9340165,2.4848785,-2.9146078,-0.048456926,0.007913618,-0.6835808,-0.6516208
2019-10-22 03:39:48.020001,4.659763,257.53207,-4.544037,-1.0047212,0.2359095,10.15296,-40.447216,1.577571,-1.4047356,2.4612699,-2.933227,2.4840896,-2.9139266,-0.030005084,0.009972663,-0.6985496,-0.65396863
2019-10-22 03:39:48.040001,4.6597753,257.5398,-4.544183,-1.0041102,0.23594679,10.155216,-40.44683,1.5497476,-1.3601158,2.4178607,-2.881494,2.4402587,-2.8625505,-0.03960304,0.005064227,-0.70105755,-0.6514577
2019-10-22 03:39:48.060002,5.624049,237.23671,-4.6206317,-2.9736063,1.1988987,10.3476515,-40.450085,1.5248183,-1.312926,2.3789668,-2.8351421,2.4011645,-2.8163671,-0.056514334,-0.00051755615,-0.7012686,-0.64785445
2019-10-22 03:39:48.080003,5.625453,237.22455,-4.6210966,-2.9752924,1.1995097,10.348604,-40.451576,1.4872315,-1.3141797,2.3203254,-2.765256,2.3420472,-2.7468824,0.012274671,0.0036590316,-0.7058998,-0.6483704
2019-10-22 03:39:48.100003,5.62524,237.23022,-4.621216,-2.974721,1.1994672,10.34868,-40.44865,1.4550474,-1.3170551,2.2701128,-2.705415,2.2912273,-2.687556,0.013938927,0.0060160556,-0.7285277,-0.65169275
2019-10-22 03:39:48.120004,5.6250772,237.23563,-4.621408,-2.9742274,1.19919,10.348804,-40.45047,1.4232491,-1.3908365,2.2205024,-2.6462915,2.241239,-2.628752,0.021213263,0.00015274537,-0.7445153,-0.6444701
2019-10-22 03:39:48.140005,5.624914,237.22617,-4.62077,-2.9748986,1.1992159,10.348329,-40.448486,1.3879005,-1.3586663,2.1653526,-2.5805666,2.1854856,-2.563538,0.031276185,-0.0031085762,-0.7874729,-0.64085066
2019-10-22 03:39:48.160005,5.6244,237.22969,-4.6205516,-2.9743557,1.1989967,10.347476,-40.44981,1.3616207,-1.4059892,2.1243517,-2.5317037,2.1441617,-2.5149484,0.02705796,-0.003173778,-0.7852311,-0.6413391
2019-10-22 03:39:48.180006,5.624964,237.2309,-4.621042,-2.9745343,1.1993073,10.349281,-40.447327,1.339354,-1.4066787,2.089612,-2.4903026,2.1089907,-2.4739127,0.068948925,0.003198961,-0.7602214,-0.6438408
2019-10-22 03:39:48.200007,5.6248264,237.23077,-4.620973,-2.9745023,1.1990067,10.349181,-40.451355,1.3306713,-1.4048452,2.0760655,-2.4741588,2.0954916,-2.4577274,0.028574742,-0.0017710199,-0.80812603,-0.64291686
2019-10-22 03:39:48.220007,5.6243877,237.23618,-4.6208806,-2.973826,1.1989824,10.349883,-40.450363,1.3265036,-1.4510243,2.0695634,-2.4664094,2.088886,-2.450066,0.03841219,-0.004602739,-0.806568,-0.6382464
2019-10-22 03:39:48.240008,5.6244254,237.2332,-4.6207256,-2.9740655,1.1991607,10.349708,-40.44981,1.3216412,-1.4524736,2.0619771,-2.4573686,2.0812054,-2.4411054,0.059306484,-0.0029288135,-0.7843064,-0.6386345
2019-10-22 03:39:48.260009,5.624538,237.23184,-4.6207247,-2.9742208,1.1993059,10.347676,-40.452293,1.335225,-1.4454302,2.0831702,-2.4826255,2.1027029,-2.4661038,0.026315719,-0.0005455869,-0.78415805,-0.64215744
2019-10-22 03:39:48.280009,5.6242247,237.22415,-4.620107,-2.974699,1.1990342,10.347602,-40.44865,1.3467634,-1.4682689,2.101172,-2.504079,2.1207151,-2.4875495,-0.0037621406,-0.0006217575,-0.7675701,-0.6431434
2019-10-22 03:39:48.300010,5.7469616,237.381,-4.7522817,-3.0414336,1.0922757,10.155893,-40.45097,1.3748184,-1.4378616,2.1449425,-2.5562427,2.1649957,-2.5392811,-0.01886658,0.0008803272,-0.7555215,-0.64377725
2019-10-22 03:39:48.320011,6.210727,238.01126,-5.252749,-3.2808483,0.46668303,9.934351,-40.45047,1.3975866,-1.4501545,2.1804645,-2.598576,2.2008274,-2.581353,0.025876956,0.0059526814,-0.72990066,-0.64663035
2019-10-22 03:39:48.340011,6.2107773,238.02612,-5.2536397,-3.279511,0.4667259,9.9344015,-40.44727,1.4306198,-1.4385041,2.2320018,-2.6599963,2.2526984,-2.6424916,-0.019111557,0.004090462,-0.7471311,-0.648894
2019-10-22 03:39:48.360012,6.2106395,238.01991,-5.253168,-3.2800066,0.4667155,9.9338,-40.450085,1.4646564,-1.4894623,2.2851043,-2.7232811,2.3064263,-2.7052467,-0.04643313,0.0044469405,-0.7300383,-0.6483
2019-10-22 03:39:48.380013,6.2113285,238.01749,-5.2535977,-3.2805846,0.46698198,9.934377,-40.451023,1.4997734,-1.5005487,2.3398926,-2.7885752,2.361771,-2.7700698,-0.033103853,0.005327473,-0.70998174,-0.64929056
2019-10-22 03:39:48.400013,6.211354,238.02303,-5.2539573,-3.2801023,0.46666503,9.934903,-40.44683,1.5247412,-1.4692795,2.3788466,-2.8349988,2.4008832,-2.816361,-0.010420989,0.0069794613,-0.70142007,-0.649498
2019-10-22 03:39:48.420014,6.210865,238.02208,-5.253478,-3.2799249,0.46680725,9.935354,-40.448044,1.5408719,-1.5008935,2.404013,-2.864991,2.426343,-2.8461046,-0.032149542,0.005532829,-0.7226369,-0.6518489
2019-10-22 03:39:48.440015,6.2110276,238.02464,-5.25377,-3.27978,0.4667056,9.936156,-40.44948,1.548397,-1.4852079,2.4157534,-2.8789828,2.438264,-2.8599432,-0.02547424,0.006025805,-0.71038485,-0.65253484
2019-10-22 03:39:48.460015,6.2111406,238.02126,-5.253682,-3.2801569,0.46654493,9.934802,-40.449535,1.5307226,-1.4686841,2.3881786,-2.8461204,2.410435,-2.8272953,0.012721358,0.005283599,-0.7291863,-0.6501158
2019-10-22 03:39:48.480016,6.2105265,238.02019,-5.253085,-3.2799199,0.46674928,9.934777,-40.44948,1.5106171,-1.3905152,2.3568108,-2.8087375,2.3787718,-2.7901626,-0.0047688596,0.0004939898,-0.73187166,-0.6453527
2019-10-22 03:39:48.500017,6.2112284,238.02194,-5.2537737,-3.2801268,0.4668931,9.935053,-40.44832,1.4848776,-1.3462167,2.3166528,-2.760879,2.3381844,-2.742668,-0.011337518,-0.00020677998,-0.72925895,-0.64626217
2019-10-22 03:39:48.520017,6.2105765,238.02559,-5.253448,-3.2794576,0.4665839,9.9338,-40.450912,1.455086,-1.3324585,2.2701728,-2.7054865,2.2913942,-2.6875372,-0.020722795,0.005420706,-0.72545993,-0.65101683
2019-10-22 03:39:48.540018,6.2107396,238.01518,-5.2529926,-3.2804992,0.46655387,9.933273,-40.44661,1.4278413,-1.3480265,2.2276669,-2.65483,2.2482927,-2.6373851,0.03151324,0.0070598978,-0.70507526,-0.6496511
2019-10-22 03:39:48.560019,7.655472,239.08318,-6.531312,-3.9115145,-0.80514973,9.051318,-40.45152,1.3907176,-1.3136234,2.1697478,-2.5858045,2.1900575,-2.5686257,0.020489303,0.0029430278,-0.7471479,-0.64616954
2019-10-22 03:39:48.580019,7.6526647,239.06454,-6.5279026,-3.912358,-0.8020094,9.054452,-40.449203,1.354057,-1.2830516,2.112551,-2.5176404,2.1322246,-2.5010004,0.018378971,-0.0020324376,-0.7637642,-0.64286476
2019-10-22 03:39:48.600020,7.6525393,239.07385,-6.5284386,-3.9112365,-0.80192006,9.053248,-40.44876,1.3229147,-1.2981102,2.0639641,-2.4597366,2.0831661,-2.4434955,0.020751951,-0.0030354522,-0.7838513,-0.6420977
2019-10-22 03:39:48.620021,7.6525393,239.0771,-6.5286665,-3.9108696,-0.8018547,9.055129,-40.449753,1.291348,-1.2664964,2.0147147,-2.4010434,2.0334997,-2.385155,0.014871909,-0.0031171073,-0.7649558,-0.64253944
2019-10-22 03:39:48.640021,7.6521883,239.07616,-6.528296,-3.9107957,-0.80187964,9.053525,-40.448925,1.2742912,-1.2192597,1.9881034,-2.3693292,2.0066063,-2.3536794,0.036594976,-0.0011330148,-0.78970474,-0.6431128
2019-10-22 03:39:48.660022,7.653166,239.0648,-6.528354,-3.9125905,-0.8019821,9.053374,-40.449203,1.2634087,-1.1729946,1.9711249,-2.349095,1.9894812,-2.3335693,0.060511254,-0.0018819243,-0.78961444,-0.6415611
2019-10-22 03:39:48.680023,7.652727,239.07549,-6.5287204,-3.911156,-0.80180544,9.054201,-40.454556,1.2611705,-1.1564081,1.9676331,-2.3449337,1.9861743,-2.3292496,0.032821,-0.000746068,-0.789541,-0.6422929
2019-10-22 03:39:48.700023,7.6522884,239.07373,-6.528205,-3.9111176,-0.80200624,9.052797,-40.44727,1.2694674,-1.158453,1.9805775,-2.3603601,1.9989427,-2.3448274,0.022450943,-0.0020105003,-0.7660534,-0.63982487
2019-10-22 03:39:48.720024,7.653028,239.07399,-6.528869,-3.9114728,-0.8019313,9.0539255,-40.449146,1.2977539,-1.203966,2.0247092,-2.4129543,2.043562,-2.3970084,0.026934864,-0.0024297435,-0.7850468,-0.6405927
2019-10-22 03:39:48.740025,7.652464,239.07683,-6.5285773,-3.9108582,-0.8019121,9.054477,-40.447933,1.3228375,-1.1905683,2.0638437,-2.4595928,2.083009,-2.443383,0.0074050045,-0.0021823414,-0.7821358,-0.63916963
2019-10-22 03:39:48.760025,7.652176,239.079,-6.5284657,-3.9104574,-0.80203074,9.054126,-40.448925,1.349812,-1.1726891,2.1059284,-2.5097475,2.1255279,-2.4931703,-0.0073161265,0.003953355,-0.74456656,-0.6449845
2019-10-22 03:39:48.780026,7.6526017,239.07184,-6.5283413,-3.9114907,-0.80207175,9.051995,-40.452736,1.3764006,-1.1728615,2.1474109,-2.5591846,2.1675653,-2.5421367,-0.0028382994,0.009920257,-0.7335497,-0.6524154
2019-10-22 03:39:48.800027,7.64304,239.11534,-6.5224833,-3.9012556,-0.8083797,9.046054,-40.4497,1.3909878,-1.2358384,2.1701694,-2.5863068,2.1904013,-2.5691943,-0.0011917168,0.006532797,-0.7343513,-0.6491949
2019-10-22 03:39:48.820027,8.274556,236.30327,-6.879609,-4.587563,-0.30582854,9.567605,-40.451687,1.4117106,-1.254368,2.2025003,-2.6248374,2.2231243,-2.6073928,-0.04506382,0.00016127648,-0.72843826,-0.6448781
2019-10-22 03:39:48.840028,8.275095,236.3034,-6.8800807,-4.587854,-0.30541074,9.568207,-40.449093,1.4491817,-1.2514926,2.2609613,-2.6945088,2.2820115,-2.6767042,-0.04194677,0.0058003403,-0.72172594,-0.65034467
2019-10-22 03:39:48.860029,8.274757,236.30693,-6.880071,-4.587236,-0.30578077,9.569035,-40.45108,1.475423,-1.2818294,2.301902,-2.7433,2.323428,-2.7250924,-0.014427754,0.01025297,-0.7041804,-0.65394646
2019-10-22 03:39:48.880029,8.275321,236.30585,-6.880461,-4.587681,-0.30556893,9.568382,-40.45268,1.4939077,-1.2968489,2.3307412,-2.777669,2.352614,-2.759168,-0.038135618,0.0065943426,-0.69127977,-0.65185887
2019-10-22 03:39:48.900030,8.276236,236.29976,-6.880729,-4.588917,-0.30574074,9.568708,-40.448597,1.5055618,-1.3451511,2.3489237,-2.7993379,2.3707688,-2.7808616,-0.02963762,0.005070321,-0.7151001,-0.6525815
2019-10-22 03:39:48.920031,8.276436,236.30638,-6.8814335,-4.588239,-0.3054918,9.56951,-40.44981,1.5071826,-1.392615,2.3514524,-2.8023515,2.37338,-2.783805,-0.01874714,0.00678873,-0.69566995,-0.6507826
2019-10-22 03:39:48.940031,8.275948,236.30733,-6.8810916,-4.5878453,-0.3058839,9.568233,-40.448708,1.4773525,-1.4215258,2.3049126,-2.7468877,2.3263535,-2.7287526,-0.028610181,0.003300725,-0.7083404,-0.649537
2019-10-22 03:39:48.960032,8.275409,236.30814,-6.88071,-4.5874534,-0.30576542,9.568733,-40.44727,1.4569383,-1.4538134,2.273063,-2.7089307,2.2941403,-2.691104,0.0055250237,0.0007328608,-0.7439486,-0.646795
2019-10-22 03:39:48.980033,8.275772,236.3007,-6.88041,-4.588543,-0.30599967,9.567204,-40.449535,1.4361382,-1.5152783,2.2406113,-2.6702566,2.2614925,-2.6525948,0.0062952978,0.0007438294,-0.75637347,-0.6471609
2019-10-22 03:39:49.000033,8.274982,236.3022,-6.879884,-4.587931,-0.30563924,9.56758,-40.451298,1.3888266,-1.5769391,2.1667976,-2.5822885,2.1870697,-2.5651414,0.036980722,0.0037455615,-0.7275166,-0.64767075
2019-10-22 03:39:49.020034,8.275559,236.30327,-6.8804445,-4.58812,-0.30582225,9.567505,-40.452236,1.3631257,-1.6394616,2.1266997,-2.534502,2.1466382,-2.517637,0.008253281,0.001743188,-0.7613519,-0.6471203
2019-10-22 03:39:49.040035,8.274644,236.29572,-6.8790836,-4.5885205,-0.30564252,9.568408,-40.45047,1.3268509,-1.6647214,2.070105,-2.4670553,2.0894375,-2.4507036,0.024476567,-0.0016418345,-0.73353827,-0.64056283
2019-10-22 03:39:49.060035,7.934969,240.11092,-6.8780236,-3.9532979,-0.16720633,9.273738,-40.44843,1.3094467,-1.6842852,2.0429518,-2.434695,2.0619442,-2.4186313,0.018365566,-0.001664381,-0.7960216,-0.6434259
2019-10-22 03:39:49.080036,7.9336658,240.12564,-6.8779054,-3.9508786,-0.1674285,9.273738,-40.4497,1.292853,-1.7107515,2.017063,-2.403842,2.0358677,-2.3879366,0.042437848,-0.001836222,-0.7817526,-0.64251035
2019-10-22 03:39:49.100037,7.93344,240.12659,-6.877775,-3.950651,-0.16746533,9.274189,-40.45058,1.3041213,-1.7343581,2.0346432,-2.4247932,2.0536487,-2.4087179,0.028232263,-0.0042486982,-0.7790229,-0.6403263
2019-10-22 03:39:49.120037,7.933039,240.13902,-6.878285,-3.9489594,-0.16741528,9.274364,-40.451244,1.3029636,-1.7019372,2.0328372,-2.4226408,2.051854,-2.4065557,0.037598647,-0.0041481527,-0.8024272,-0.6409012
2019-10-22 03:39:49.140038,7.932676,240.12753,-6.8771815,-3.9501576,-0.16724499,9.273587,-40.45141,1.3132286,-1.7186491,2.0488522,-2.441727,2.0680256,-2.4255092,0.051869437,-0.0027569726,-0.791922,-0.6401939
2019-10-22 03:39:49.160039,7.933929,240.12714,-6.8782353,-3.9508283,-0.16751726,9.272735,-40.449535,1.3320606,-1.7044052,2.078233,-2.4767418,2.097601,-2.4603603,0.031418785,-0.0012676845,-0.7867065,-0.64086676
2019-10-22 03:39:49.180039,7.933841,240.13524,-6.878722,-3.9498122,-0.1673679,9.274138,-40.451298,1.3583405,-1.68615,2.119234,-2.5256047,2.1390615,-2.5088341,0.015717749,-0.00046697885,-0.76629966,-0.6422929
2019-10-22 03:39:49.200040,7.9332647,240.12633,-6.8776083,-3.9505944,-0.1673217,9.274289,-40.446884,1.3957343,-1.6564164,2.1775746,-2.5951324,2.1977491,-2.5780692,0.017448427,0.001799859,-0.76456577,-0.64269406
2019-10-22 03:39:49.220041,7.9334273,240.13037,-6.8780303,-3.9501913,-0.167223,9.274465,-40.449642,1.4355208,-1.6070173,2.239648,-2.6691084,2.2605252,-2.6514504,-0.0035841977,0.0021264786,-0.7650675,-0.645564
2019-10-22 03:39:49.240041,7.9324374,240.12592,-6.8768587,-3.9502337,-0.1674366,9.273863,-40.448154,1.4680136,-1.6259387,2.2903423,-2.7295234,2.3116217,-2.7115254,-0.026622947,0.0017559847,-0.7271227,-0.6465102
2019-10-22 03:39:49.260042,7.9329014,240.13766,-6.8780713,-3.9490507,-0.16750312,9.273863,-40.450253,1.4932516,-1.687803,2.3297176,-2.7764492,2.3514638,-2.758056,-0.030869814,0.005551719,-0.72468364,-0.6492362
2019-10-22 03:39:49.280043,7.9328384,240.11903,-6.876732,-3.9512556,-0.16751692,9.274114,-40.45058,1.5091121,-1.6402766,2.3544626,-2.8059392,2.3764558,-2.7873368,-0.02388555,0.006649795,-0.70156157,-0.65019387
2019-10-22 03:39:49.300043,7.9344177,240.12483,-6.8785124,-3.9513535,-0.16689967,9.273286,-40.44639,1.5134343,-1.5742282,2.3612058,-2.8139756,2.3830576,-2.7954943,-0.05282628,0.0065888586,-0.69185185,-0.653001
2019-10-22 03:39:49.320044,7.713807,241.71083,-6.779888,-3.6489403,-0.47028485,9.738882,-40.45014,1.5152866,-1.5009874,2.364096,-2.8174195,2.3861575,-2.7987595,-0.029702215,0.0070598978,-0.7103902,-0.6525241
2019-10-22 03:39:49.340045,7.7124662,241.71393,-6.778901,-3.647938,-0.4703022,9.737829,-40.448376,1.5193771,-1.4191362,2.3704777,-2.8250253,2.3925123,-2.8063884,-0.0016024484,0.0052202246,-0.71695334,-0.65068996
2019-10-22 03:39:49.360045,7.7128425,241.71461,-6.779286,-3.6480412,-0.4701196,9.739735,-40.44788,1.5233519,-1.454213,2.3766792,-2.8324156,2.398747,-2.813751,0.0032294367,0.0026633292,-0.7403469,-0.6473201
2019-10-22 03:39:49.380046,7.7134438,241.70866,-6.7794333,-3.649025,-0.47022966,9.738331,-40.450417,1.5040183,-1.4216198,2.3465154,-2.7964683,2.3684263,-2.7779355,-0.015212654,0.0015597692,-0.71805775,-0.6475551
2019-10-22 03:39:49.400047,7.7128925,241.71434,-6.77931,-3.648096,-0.47016668,9.739133,-40.449203,1.4866527,-1.4683316,2.3194222,-2.76418,2.3410223,-2.7459104,-0.01785133,0.0011064016,-0.74024826,-0.64714557
2019-10-22 03:39:49.420047,7.7131557,241.70529,-6.7789583,-3.6492863,-0.47032222,9.738857,-40.450527,1.4538511,-1.5472213,2.2682464,-2.7031908,2.2894318,-2.6852717,0.018678185,0.0043451767,-0.72247094,-0.6482418
2019-10-22 03:39:49.440048,7.7135067,241.70894,-6.7795033,-3.649021,-0.47028854,9.739784,-40.45174,1.4113247,-1.6250612,2.2018983,-2.62412,2.222519,-2.606678,0.002473788,0.00067009625,-0.7462156,-0.64696723
2019-10-22 03:39:49.460049,7.713607,241.7088,-6.779593,-3.64909,-0.47010377,9.73981,-40.44788,1.3752816,-1.6368918,2.1456652,-2.5571039,2.165588,-2.5402534,0.016531898,0.0007791726,-0.7523481,-0.64701545
2019-10-22 03:39:49.480049,7.713807,241.7134,-6.780056,-3.648639,-0.4702114,9.74011,-40.447933,1.364785,-1.701381,2.1292884,-2.5375874,2.149062,-2.5208633,0.016704965,0.0014397242,-0.7610192,-0.6467988
2019-10-22 03:39:49.500050,7.7130804,241.70866,-6.7791214,-3.648857,-0.47007167,9.738356,-40.452736,1.3480755,-1.7177794,2.103219,-2.5065188,2.122959,-2.4898217,0.01089927,-0.00027320077,-0.7494394,-0.6439633
2019-10-22 03:39:49.520051,7.713544,241.70934,-6.7795606,-3.6489935,-0.47028348,9.740412,-40.449535,1.3293593,-1.6158786,2.0740187,-2.4717193,2.0933473,-2.455371,0.03132128,-0.0020988584,-0.7614138,-0.64111173
2019-10-22 03:39:49.540051,7.713118,241.70934,-6.779186,-3.6487918,-0.47026852,9.738832,-40.448982,1.3243425,-1.6081064,2.0661917,-2.4623911,2.0854237,-2.4461246,0.013999866,0.00034957027,-0.80030626,-0.64511234
2019-10-22 03:39:49.560052,7.066438,238.42252,-6.0023623,-3.6894286,-0.54250634,9.689971,-40.44644,1.3371545,-1.6875993,2.0861804,-2.486213,2.1054893,-2.4698825,0.041874766,0.0018632329,-0.76303375,-0.6432537
2019-10-22 03:39:49.580053,7.065761,238.41171,-6.001095,-3.6902072,-0.542414,9.689695,-40.447327,1.3587264,-1.763308,2.119836,-2.5263224,2.1394951,-2.5096953,0.05296391,-0.0024175562,-0.7842116,-0.6412197
2019-10-22 03:39:49.600053,7.066225,238.41252,-6.001531,-3.690361,-0.54257727,9.68952,-40.44882,1.3851606,-1.7961677,2.161078,-2.575472,2.1811857,-2.5584648,0.0137658585,-0.003684426,-0.7796676,-0.63914126
2019-10-22 03:39:49.620054,7.0667515,238.41956,-6.002425,-3.6898932,-0.5427286,9.693431,-40.449642,1.3904089,-1.7500436,2.169266,-2.5852306,2.1894872,-2.5681274,0.0017144831,-0.0006187107,-0.76545066,-0.6424606
2019-10-22 03:39:49.640055,7.0658865,238.40982,-6.0010667,-3.6904616,-0.5426252,9.689569,-40.45163,1.4188498,-1.7499888,2.2136388,-2.6381116,2.2343643,-2.620581,0.008641465,0.0036407507,-0.74897057,-0.6466388
2019-10-22 03:39:49.660055,7.0668263,238.41591,-6.0022516,-3.6903148,-0.5427578,9.689169,-40.448154,1.4498377,-1.8745795,2.2619848,-2.6957283,2.2830007,-2.6779532,0.029912971,0.0068795257,-0.7528575,-0.64907545
2019-10-22 03:39:49.680056,7.0664253,238.41685,-6.0019884,-3.6900153,-0.5424818,9.690648,-40.449036,1.4726058,-1.9061072,2.2975068,-2.7380621,2.3188946,-2.7199721,-0.031442646,0.0015402695,-0.7518158,-0.6457477
2019-10-22 03:39:49.700057,7.0663505,238.4236,-6.002347,-3.689262,-0.54266423,9.690673,-40.45047,1.5017414,-1.8993691,2.3429632,-2.7922347,2.3648436,-2.773728,-0.039156355,0.003978339,-0.7033391,-0.64749616
2019-10-22 03:39:49.720057,7.0664883,238.41644,-6.0020003,-3.6900814,-0.5427218,9.68932,-40.4497,1.5285616,-1.858706,2.384807,-2.8421023,2.40704,-2.8232973,-0.021346204,0.0073444713,-0.7209183,-0.6523756
2019-10-22 03:39:49.740058,7.065761,238.41333,-6.001193,-3.6900349,-0.542498,9.6909485,-40.451134,1.5598968,-1.8271234,2.4336953,-2.9003649,2.4564562,-2.8811128,-0.014517335,0.0045700325,-0.7027356,-0.64995426
2019-10-22 03:39:49.760059,7.0663753,238.41428,-6.0017858,-3.6902614,-0.5424074,9.689369,-40.451797,1.5886464,-1.930082,2.4785492,-2.9538198,2.5017638,-2.9341838,-0.0065787598,0.00047388073,-0.7632418,-0.64689523
2019-10-22 03:39:49.780059,7.0657487,238.4074,-6.000809,-3.6906548,-0.5423694,9.688993,-40.44981,1.5978309,-1.9309673,2.4928787,-2.970897,2.516125,-2.9512346,0.007181966,0.0011789161,-0.7436908,-0.6446691
2019-10-22 03:39:49.800060,7.065711,238.4032,-6.000519,-3.6910834,-0.54217166,9.689194,-40.44876,1.5991429,-1.8111011,2.4949255,-2.9733362,2.5181367,-2.953704,0.009436115,0.0054584863,-0.7421818,-0.6512258
2019-10-22 03:39:49.820061,6.724858,221.12755,-4.418609,-5.0602326,0.30601877,9.737679,-40.445396,1.5879904,-1.7797301,2.4775257,-2.9526,2.500403,-2.9332519,-0.042091195,0.005144054,-0.6996594,-0.65148914
2019-10-22 03:39:49.840061,6.7247825,221.13309,-4.4190464,-5.059747,0.30608588,9.739133,-40.448265,1.5655695,-1.8139452,2.4425454,-2.9109123,2.4652443,-2.8917139,-0.028588243,0.00095406035,-0.71204305,-0.64883584
2019-10-22 03:39:49.860062,6.724883,221.13863,-4.419608,-5.059402,0.30588937,9.738933,-40.448486,1.5324206,-1.7950552,2.390828,-2.8492773,2.413057,-2.8304758,-0.01246124,0.004150789,-0.7208005,-0.6501556
2019-10-22 03:39:49.880063,6.7254343,221.12971,-4.4191775,-5.060499,0.3060697,9.74001,-40.451355,1.4834497,-1.7345304,2.314425,-2.7582242,2.3360813,-2.7399065,0.0100119915,0.004905183,-0.7189014,-0.65052843
2019-10-22 03:39:49.900063,6.7250085,221.12471,-4.418453,-5.06056,0.30616677,9.739784,-40.45191,1.4360224,-1.6393285,2.2404306,-2.6700413,2.26142,-2.6522875,-0.015929911,0.000799891,-0.7240274,-0.6465102
2019-10-22 03:39:49.920064,6.72457,221.13985,-4.419504,-5.0590663,0.3060621,9.738857,-40.44683,1.4057292,-1.702423,2.1931682,-2.6137161,2.213485,-2.596533,0.014902378,-0.0022560745,-0.75311524,-0.643171
2019-10-22 03:39:49.940065,6.724432,221.13417,-4.418908,-5.0593967,0.3061723,9.739082,-40.451134,1.3873216,-1.7506468,2.1644495,-2.5794902,2.1846924,-2.5623684,0.013072369,-0.0005918987,-0.7629275,-0.64609295
2019-10-22 03:39:49.960065,6.725372,221.13673,-4.4197545,-5.059908,0.30614802,9.740211,-40.454334,1.3890967,-1.6945097,2.167219,-2.5827909,2.187631,-2.5655248,0.021563664,-0.002714317,-0.7331887,-0.6433264
2019-10-22 03:39:49.980066,6.7257853,221.13025,-4.419455,-5.060722,0.30611038,9.740912,-40.446995,1.4010984,-1.7348987,2.1859436,-2.6051059,2.2062004,-2.587973,0.03728298,-0.003036671,-0.78251594,-0.6424139
2019-10-22 03:39:50.000067,6.72477,221.13403,-4.4191246,-5.059669,0.30597594,9.739484,-40.452293,1.431546,-1.76388,2.2334466,-2.6617181,2.2543883,-2.6440043,0.05691705,-0.004265151,-0.8119839,-0.6386483
2019-10-22 03:39:50.020067,6.7250085,221.1266,-4.418619,-5.060415,0.30617735,9.74001,-40.448486,1.4602956,-1.776886,2.2783008,-2.715173,2.299484,-2.6972566,0.08129768,-0.0012152791,-0.8131174,-0.6383528
2019-10-22 03:39:50.040068,6.7248955,221.13606,-4.419385,-5.0596046,0.30603462,9.739433,-40.45323,1.46346,-1.7942795,2.2832377,-2.7210567,2.3046906,-2.7029107,0.043332435,-0.00019398332,-0.8074851,-0.6423335
2019-10-22 03:39:50.060069,6.5024805,225.54356,-4.637975,-4.5508,0.24831866,9.883359,-40.4497,1.465158,-1.7329713,2.285887,-2.7242138,2.3071978,-2.706189,0.014597072,0.0008035472,-0.78089213,-0.6427729
2019-10-22 03:39:50.080069,5.893308,239.1999,-5.0617256,-3.0174072,0.072558716,10.007455,-40.4497,1.473262,-1.702094,2.2985303,-2.739282,2.3199594,-2.721157,0.0069613657,-0.0048160166,-0.77546024,-0.6399321
2019-10-22 03:39:50.100070,5.893308,239.2114,-5.062331,-3.0163908,0.07260204,10.008057,-40.450363,1.4819833,-1.7021723,2.3121371,-2.755498,2.3337247,-2.7372386,0.045554288,-0.00077958306,-0.7984637,-0.6432093
2019-10-22 03:39:50.120071,5.8934836,239.20789,-5.062299,-3.0167904,0.0724804,10.008557,-40.449863,1.5105786,-1.7427571,2.3567505,-2.808666,2.37873,-2.7900755,0.01331247,0.0021508532,-0.7557226,-0.64529836
2019-10-22 03:39:50.140071,5.8928323,239.20897,-5.0617957,-3.0163631,0.07243525,10.008834,-40.446114,1.5475866,-1.7646165,2.414489,-2.8774757,2.4368203,-2.8585892,-0.06630242,0.0030173701,-0.6849958,-0.6504465
2019-10-22 03:39:50.160072,5.892807,239.20383,-5.0615034,-3.0168037,0.07246898,10.010313,-40.453175,1.5926985,-1.7638723,2.4848711,-2.9613538,2.5082154,-2.941608,-0.017271796,0.010413842,-0.70971864,-0.6528296
2019-10-22 03:39:50.180073,5.8928695,239.21059,-5.0619125,-3.0162394,0.072482124,10.007881,-40.449974,1.6484226,-1.7638958,2.57181,-3.0649633,2.5958009,-3.0446713,-0.017923849,0.0027072034,-0.72567946,-0.64660436
2019-10-22 03:39:50.200073,5.892644,239.20586,-5.061469,-3.0165412,0.07252887,10.00768,-40.449974,1.6940747,-1.7714173,2.6430347,-3.1498458,2.66769,-3.1289918,-0.081358105,0.006430424,-0.72837555,-0.6533356
2019-10-22 03:39:50.220074,5.8935337,239.20073,-5.0619645,-3.0174482,0.07254291,10.008733,-40.450253,1.731237,-1.7804666,2.701014,-3.218943,2.7262259,-3.1976182,-0.029699778,0.00925544,-0.7027945,-0.65448767
2019-10-22 03:39:50.240075,5.8934965,239.20383,-5.062095,-3.0171566,0.072523884,10.00738,-40.45141,1.7673573,-1.7954469,2.7573676,-3.2861028,2.7831714,-3.2642767,0.016964568,0.0055632973,-0.7498945,-0.6504855
